,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
473,473,5610,5,791,South Korea,32,1,Def,3,LSB
474,474,5623,15,791,South Korea,32,2,Mid,6,LSM
475,475,5988,8,791,South Korea,32,1,Def,4,RSM
476,476,5606,2,791,South Korea,32,1,Def,2,CB
477,477,5577,0,794,Mexico,32,0,GK,0,GK
478,478,5988,8,791,South Korea,33,1,Def,4,RSM
479,479,5620,20,791,South Korea,33,2,Mid,6,LSM
480,480,5610,5,791,South Korea,33,1,Def,3,LSB
481,481,5604,4,791,South Korea,33,1,Def,2,CB
482,482,3083,22,791,South Korea,33,3,Fw,7,FW
483,483,5623,18,791,South Korea,33,2,Mid,5,CM
484,484,3605,10,791,South Korea,33,1,Def,6,LSM
485,485,5606,2,791,South Korea,33,1,Def,2,CB
486,486,5608,1,791,South Korea,33,1,Def,1,RSB
487,487,5989,16,791,South Korea,33,2,Mid,4,RSM
488,488,5571,20,794,Mexico,33,2,Mid,6,LSM
489,489,5575,8,794,Mexico,33,1,Def,4,RSM
490,490,3058,22,794,Mexico,33,3,Fw,7,FW
491,491,5567,1,794,Mexico,33,1,Def,1,RSB
492,492,5564,2,794,Mexico,33,1,Def,2,CB
493,493,5573,4,794,Mexico,33,1,Def,2,CB
494,494,5576,5,794,Mexico,33,1,Def,3,LSB
495,495,5619,0,791,South Korea,34,0,GK,0,GK
496,496,5989,16,791,South Korea,34,2,Mid,4,RSM
497,497,5610,5,791,South Korea,34,1,Def,3,LSB
498,498,5988,8,791,South Korea,34,1,Def,4,RSM
499,499,3605,10,791,South Korea,34,1,Def,6,LSM
500,500,3083,22,791,South Korea,34,3,Fw,7,FW
501,501,5608,1,791,South Korea,34,1,Def,1,RSB
502,502,5623,18,791,South Korea,34,2,Mid,5,CM
503,503,5564,2,794,Mexico,34,1,Def,2,CB
504,504,5556,16,794,Mexico,34,2,Mid,4,RSM
505,505,5560,18,794,Mexico,34,2,Mid,5,CM
506,506,5575,8,794,Mexico,34,1,Def,4,RSM
507,507,3058,22,794,Mexico,34,3,Fw,7,FW
508,508,5563,10,794,Mexico,34,1,Def,6,LSM
509,509,5576,5,794,Mexico,34,1,Def,3,LSB
510,510,5567,1,794,Mexico,34,1,Def,1,RSB
511,511,5606,2,791,South Korea,34,1,Def,2,CB
512,512,5623,18,791,South Korea,35,2,Mid,5,CM
513,513,3605,10,791,South Korea,35,1,Def,6,LSM
514,514,5608,1,791,South Korea,35,1,Def,1,RSB
515,515,3083,22,791,South Korea,35,3,Fw,7,FW
516,516,5989,16,791,South Korea,35,2,Mid,4,RSM
517,517,5988,8,791,South Korea,35,1,Def,4,RSM
518,518,5610,5,791,South Korea,35,1,Def,3,LSB
519,519,5604,4,791,South Korea,35,1,Def,2,CB
520,520,5606,2,791,South Korea,35,1,Def,2,CB
521,521,5608,1,791,South Korea,36,1,Def,1,RSB
522,522,5606,2,791,South Korea,36,1,Def,2,CB
523,523,5616,15,791,South Korea,36,2,Mid,6,LSM
524,524,3083,21,791,South Korea,36,3,Fw,7,FW
525,525,5604,4,791,South Korea,36,1,Def,2,CB
526,526,5610,5,791,South Korea,36,1,Def,3,LSB
527,527,5620,23,791,South Korea,36,3,Fw,7,FW
528,528,5623,12,791,South Korea,36,2,Mid,5,CM
529,529,5577,0,794,Mexico,36,0,GK,0,GK
530,530,5573,4,794,Mexico,36,1,Def,2,CB
531,531,5564,2,794,Mexico,36,1,Def,2,CB
532,532,5558,10,794,Mexico,36,1,Def,6,LSM
533,533,5567,1,794,Mexico,36,1,Def,1,RSB
534,534,3058,22,794,Mexico,36,3,Fw,7,FW
535,535,5560,18,794,Mexico,36,2,Mid,5,CM
536,536,5556,16,794,Mexico,36,2,Mid,4,RSM
537,537,5576,5,794,Mexico,36,1,Def,3,LSB
538,538,5985,20,794,Mexico,36,2,Mid,6,LSM
539,539,3605,14,791,South Korea,37,2,Mid,5,CM
540,540,5616,15,791,South Korea,37,2,Mid,6,LSM
541,541,3083,21,791,South Korea,37,3,Fw,7,FW
542,542,5623,12,791,South Korea,37,2,Mid,5,CM
543,543,5989,11,791,South Korea,37,2,Mid,4,RSM
544,544,5608,1,791,South Korea,37,1,Def,1,RSB
545,545,5619,0,791,South Korea,37,0,GK,0,GK
546,546,5604,4,791,South Korea,37,1,Def,2,CB
547,547,5610,5,791,South Korea,37,1,Def,3,LSB
548,548,5577,0,794,Mexico,37,0,GK,0,GK
549,549,5573,4,794,Mexico,37,1,Def,2,CB
550,550,5575,8,794,Mexico,37,1,Def,4,RSM
551,551,5558,10,794,Mexico,37,1,Def,6,LSM
552,552,5567,1,794,Mexico,37,1,Def,1,RSB
553,553,5560,18,794,Mexico,37,2,Mid,5,CM
554,554,5564,2,794,Mexico,37,1,Def,2,CB
555,555,5985,20,794,Mexico,37,2,Mid,6,LSM
556,556,5606,2,791,South Korea,37,1,Def,2,CB
557,557,5620,21,791,South Korea,37,3,Fw,7,FW
558,558,5577,0,794,Mexico,38,0,GK,0,GK
559,559,5556,16,794,Mexico,38,2,Mid,4,RSM
560,560,5987,12,794,Mexico,38,2,Mid,5,CM
561,561,5558,9,794,Mexico,38,1,Def,5,CM
562,562,5576,5,794,Mexico,38,1,Def,3,LSB
563,563,5985,20,794,Mexico,38,2,Mid,6,LSM
564,564,5575,14,794,Mexico,38,2,Mid,5,CM
565,565,5608,1,791,South Korea,38,1,Def,1,RSB
566,566,5623,11,791,South Korea,38,2,Mid,4,RSM
567,567,5618,12,791,South Korea,38,2,Mid,5,CM
568,568,3605,14,791,South Korea,38,2,Mid,5,CM
569,569,5610,5,791,South Korea,38,1,Def,3,LSB
570,570,5616,15,791,South Korea,38,2,Mid,6,LSM
571,571,3083,23,791,South Korea,38,3,Fw,7,FW
572,572,5604,4,791,South Korea,38,1,Def,2,CB
573,573,5606,2,791,South Korea,38,1,Def,2,CB
574,574,5620,21,791,South Korea,38,3,Fw,7,FW
575,575,5985,20,794,Mexico,39,2,Mid,6,LSM
576,576,5576,5,794,Mexico,39,1,Def,3,LSB
577,577,5575,12,794,Mexico,39,2,Mid,5,CM
578,578,5573,4,794,Mexico,39,1,Def,2,CB
579,579,5558,9,794,Mexico,39,1,Def,5,CM
580,580,5567,16,794,Mexico,39,2,Mid,4,RSM
581,581,3058,22,794,Mexico,39,3,Fw,7,FW
582,582,5556,1,794,Mexico,39,1,Def,1,RSB
583,583,5564,2,794,Mexico,39,1,Def,2,CB
584,584,5987,14,794,Mexico,39,2,Mid,5,CM
585,585,5608,1,791,South Korea,39,1,Def,1,RSB
586,586,5623,11,791,South Korea,39,2,Mid,4,RSM
587,587,5604,4,791,South Korea,39,1,Def,2,CB
588,588,5619,0,791,South Korea,39,0,GK,0,GK
589,589,5620,21,791,South Korea,39,3,Fw,7,FW
590,590,3083,23,791,South Korea,39,3,Fw,7,FW
591,591,5606,2,791,South Korea,40,1,Def,2,CB
592,592,5604,4,791,South Korea,40,1,Def,2,CB
593,593,5986,5,791,South Korea,40,1,Def,3,LSB
594,594,5618,12,791,South Korea,40,2,Mid,5,CM
595,595,5616,15,791,South Korea,40,2,Mid,6,LSM
596,596,3083,23,791,South Korea,40,3,Fw,7,FW
597,597,3058,22,794,Mexico,40,3,Fw,7,FW
598,598,5575,12,794,Mexico,40,2,Mid,5,CM
599,599,5558,9,794,Mexico,40,1,Def,5,CM
600,600,5576,5,794,Mexico,40,1,Def,3,LSB
601,601,5985,20,794,Mexico,40,2,Mid,6,LSM
602,602,5556,1,794,Mexico,40,1,Def,1,RSB
603,603,5564,2,794,Mexico,40,1,Def,2,CB
604,604,5573,4,794,Mexico,40,1,Def,2,CB
605,605,5567,16,794,Mexico,40,2,Mid,4,RSM
606,606,3605,14,791,South Korea,40,2,Mid,5,CM
607,607,5608,1,791,South Korea,40,1,Def,1,RSB
608,608,5623,11,791,South Korea,40,2,Mid,4,RSM
609,609,5604,4,791,South Korea,41,1,Def,2,CB
610,610,3605,14,791,South Korea,41,2,Mid,5,CM
611,611,5608,1,791,South Korea,41,1,Def,1,RSB
612,612,5623,11,791,South Korea,41,2,Mid,4,RSM
613,613,3083,23,791,South Korea,41,3,Fw,7,FW
614,614,5558,9,794,Mexico,41,1,Def,5,CM
615,615,5575,12,794,Mexico,41,2,Mid,5,CM
616,616,5567,16,794,Mexico,41,2,Mid,4,RSM
617,617,5576,5,794,Mexico,41,1,Def,3,LSB
618,618,5573,4,794,Mexico,41,1,Def,2,CB
619,619,5985,20,794,Mexico,41,2,Mid,6,LSM
620,620,5564,2,794,Mexico,41,1,Def,2,CB
621,621,5577,0,794,Mexico,41,0,GK,0,GK
622,622,5267,0,783,Uruguay,41,0,GK,0,GK
623,623,5259,2,783,Uruguay,41,1,Def,2,CB
624,624,5260,14,783,Uruguay,41,2,Mid,5,CM
625,625,5255,12,783,Uruguay,41,2,Mid,5,CM
626,626,5248,5,783,Uruguay,41,1,Def,3,LSB
627,627,5249,4,783,Uruguay,41,1,Def,2,CB
628,628,5256,20,783,Uruguay,41,2,Mid,6,LSM
629,629,5246,23,783,Uruguay,41,3,Fw,7,FW
630,630,5264,1,783,Uruguay,41,1,Def,1,RSB
631,631,5183,5,799,Saudi Arabia,42,1,Def,3,LSB
632,632,5190,22,799,Saudi Arabia,42,3,Fw,7,FW
633,633,5178,18,799,Saudi Arabia,42,2,Mid,5,CM
634,634,5185,12,799,Saudi Arabia,42,2,Mid,5,CM
635,635,5191,1,799,Saudi Arabia,42,1,Def,1,RSB
636,636,5173,14,799,Saudi Arabia,42,2,Mid,5,CM
637,637,5184,2,799,Saudi Arabia,42,1,Def,2,CB
638,638,5188,16,799,Saudi Arabia,42,2,Mid,4,RSM
639,639,5187,20,799,Saudi Arabia,42,2,Mid,6,LSM
640,640,5715,4,799,Saudi Arabia,42,1,Def,2,CB
641,641,5714,0,799,Saudi Arabia,42,0,GK,0,GK
642,642,5248,5,783,Uruguay,42,1,Def,3,LSB
643,643,5255,12,783,Uruguay,42,2,Mid,5,CM
644,644,5267,0,783,Uruguay,42,0,GK,0,GK
645,645,5259,2,783,Uruguay,42,1,Def,2,CB
646,646,5260,14,783,Uruguay,42,2,Mid,5,CM
647,647,5256,20,783,Uruguay,42,2,Mid,6,LSM
648,648,5268,16,783,Uruguay,42,2,Mid,4,RSM
649,649,5267,0,783,Uruguay,43,0,GK,0,GK
650,650,5249,4,783,Uruguay,43,1,Def,2,CB
651,651,5260,14,783,Uruguay,43,2,Mid,5,CM
652,652,5264,1,783,Uruguay,43,1,Def,1,RSB
653,653,5268,16,783,Uruguay,43,2,Mid,4,RSM
654,654,5256,20,783,Uruguay,43,2,Mid,6,LSM
655,655,5255,12,783,Uruguay,43,2,Mid,5,CM
656,656,5259,2,783,Uruguay,43,1,Def,2,CB
657,657,5248,5,783,Uruguay,43,1,Def,3,LSB
658,658,5246,23,783,Uruguay,43,3,Fw,7,FW
659,659,5183,5,799,Saudi Arabia,43,1,Def,3,LSB
660,660,5173,14,799,Saudi Arabia,43,2,Mid,5,CM
661,661,5184,2,799,Saudi Arabia,43,1,Def,2,CB
662,662,5191,1,799,Saudi Arabia,43,1,Def,1,RSB
663,663,5185,12,799,Saudi Arabia,43,2,Mid,5,CM
664,664,5715,4,799,Saudi Arabia,43,1,Def,2,CB
665,665,5178,18,799,Saudi Arabia,43,2,Mid,5,CM
666,666,5187,20,799,Saudi Arabia,43,2,Mid,6,LSM
667,667,5187,20,799,Saudi Arabia,44,2,Mid,6,LSM
668,668,5191,1,799,Saudi Arabia,44,1,Def,1,RSB
669,669,5185,12,799,Saudi Arabia,44,2,Mid,5,CM
670,670,5173,14,799,Saudi Arabia,44,2,Mid,5,CM
671,671,5178,18,799,Saudi Arabia,44,2,Mid,5,CM
672,672,5715,4,799,Saudi Arabia,44,1,Def,2,CB
673,673,5183,5,799,Saudi Arabia,44,1,Def,3,LSB
674,674,5248,5,783,Uruguay,44,1,Def,3,LSB
675,675,5260,14,783,Uruguay,44,2,Mid,5,CM
676,676,5249,4,783,Uruguay,44,1,Def,2,CB
677,677,5255,12,783,Uruguay,44,2,Mid,5,CM
678,678,5259,2,783,Uruguay,44,1,Def,2,CB
679,679,4319,21,783,Uruguay,44,3,Fw,7,FW
680,680,5264,1,783,Uruguay,44,1,Def,1,RSB
681,681,5246,23,783,Uruguay,44,3,Fw,7,FW
682,682,5173,14,799,Saudi Arabia,45,2,Mid,5,CM
683,683,5191,1,799,Saudi Arabia,45,1,Def,1,RSB
684,684,5188,16,799,Saudi Arabia,45,2,Mid,4,RSM
685,685,5184,2,799,Saudi Arabia,45,1,Def,2,CB
686,686,5185,12,799,Saudi Arabia,45,2,Mid,5,CM
687,687,5264,1,783,Uruguay,45,1,Def,1,RSB
688,688,5259,2,783,Uruguay,45,1,Def,2,CB
689,689,5249,4,783,Uruguay,45,1,Def,2,CB
690,690,5255,12,783,Uruguay,45,2,Mid,5,CM
691,691,5268,16,783,Uruguay,45,2,Mid,4,RSM
692,692,5246,23,783,Uruguay,45,3,Fw,7,FW
693,693,5256,20,783,Uruguay,45,2,Mid,6,LSM
694,694,5187,20,799,Saudi Arabia,45,2,Mid,6,LSM
695,695,5183,5,799,Saudi Arabia,45,1,Def,3,LSB
696,696,5715,4,799,Saudi Arabia,45,1,Def,2,CB
697,697,5178,18,799,Saudi Arabia,45,2,Mid,5,CM
698,698,5190,22,799,Saudi Arabia,45,3,Fw,7,FW
699,699,5248,5,783,Uruguay,46,1,Def,3,LSB
700,700,5255,12,783,Uruguay,46,2,Mid,5,CM
701,701,4319,21,783,Uruguay,46,3,Fw,7,FW
702,702,5256,20,783,Uruguay,46,2,Mid,6,LSM
703,703,5268,16,783,Uruguay,46,2,Mid,4,RSM
704,704,5246,23,783,Uruguay,46,3,Fw,7,FW
705,705,5259,2,783,Uruguay,46,1,Def,2,CB
706,706,5264,1,783,Uruguay,46,1,Def,1,RSB
707,707,5267,0,783,Uruguay,46,0,GK,0,GK
708,708,5260,14,783,Uruguay,46,2,Mid,5,CM
709,709,5714,0,799,Saudi Arabia,47,0,GK,0,GK
710,710,5173,14,799,Saudi Arabia,47,2,Mid,5,CM
711,711,5183,5,799,Saudi Arabia,47,1,Def,3,LSB
712,712,5188,16,799,Saudi Arabia,47,2,Mid,4,RSM
713,713,5185,12,799,Saudi Arabia,47,2,Mid,5,CM
714,714,5715,4,799,Saudi Arabia,47,1,Def,2,CB
715,715,5187,20,799,Saudi Arabia,47,2,Mid,6,LSM
716,716,5191,1,799,Saudi Arabia,47,1,Def,1,RSB
717,717,5178,18,799,Saudi Arabia,47,2,Mid,5,CM
718,718,5255,12,783,Uruguay,47,2,Mid,5,CM
719,719,5264,1,783,Uruguay,47,1,Def,1,RSB
720,720,5260,14,783,Uruguay,47,2,Mid,5,CM
721,721,5246,23,783,Uruguay,47,3,Fw,7,FW
722,722,5268,16,783,Uruguay,47,2,Mid,4,RSM
723,723,4319,21,783,Uruguay,47,3,Fw,7,FW
724,724,5260,14,783,Uruguay,48,2,Mid,5,CM
725,725,4319,21,783,Uruguay,48,3,Fw,7,FW
726,726,5248,5,783,Uruguay,48,1,Def,3,LSB
727,727,5256,20,783,Uruguay,48,2,Mid,6,LSM
728,728,5173,14,799,Saudi Arabia,48,2,Mid,5,CM
729,729,5191,1,799,Saudi Arabia,48,1,Def,1,RSB
730,730,5178,18,799,Saudi Arabia,48,2,Mid,5,CM
731,731,5187,20,799,Saudi Arabia,48,2,Mid,6,LSM
732,732,5184,2,799,Saudi Arabia,48,1,Def,2,CB
733,733,5185,12,799,Saudi Arabia,48,2,Mid,5,CM
734,734,5183,5,799,Saudi Arabia,48,1,Def,3,LSB
735,735,5714,0,799,Saudi Arabia,48,0,GK,0,GK
736,736,5715,4,799,Saudi Arabia,48,1,Def,2,CB
737,737,5190,22,799,Saudi Arabia,48,3,Fw,7,FW
738,738,5188,16,799,Saudi Arabia,49,2,Mid,4,RSM
739,739,5185,12,799,Saudi Arabia,49,2,Mid,5,CM
740,740,5173,14,799,Saudi Arabia,49,2,Mid,5,CM
741,741,5187,20,799,Saudi Arabia,49,2,Mid,6,LSM
742,742,5183,5,799,Saudi Arabia,49,1,Def,3,LSB
743,743,5191,1,799,Saudi Arabia,49,1,Def,1,RSB
744,744,5178,18,799,Saudi Arabia,49,2,Mid,5,CM
745,745,5184,2,799,Saudi Arabia,49,1,Def,2,CB
746,746,5715,4,799,Saudi Arabia,49,1,Def,2,CB
747,747,5259,2,783,Uruguay,49,1,Def,2,CB
748,748,5260,14,783,Uruguay,49,2,Mid,5,CM
749,749,5248,5,783,Uruguay,49,1,Def,3,LSB
750,750,5256,20,783,Uruguay,49,2,Mid,6,LSM
751,751,5246,23,783,Uruguay,49,3,Fw,7,FW
752,752,5255,12,783,Uruguay,49,2,Mid,5,CM
753,753,5264,1,783,Uruguay,49,1,Def,1,RSB
754,754,5173,14,799,Saudi Arabia,50,2,Mid,5,CM
755,755,5185,12,799,Saudi Arabia,50,2,Mid,5,CM
756,756,5184,2,799,Saudi Arabia,50,1,Def,2,CB
757,757,5187,20,799,Saudi Arabia,50,2,Mid,6,LSM
758,758,5183,5,799,Saudi Arabia,50,1,Def,3,LSB
759,759,5191,1,799,Saudi Arabia,50,1,Def,1,RSB
760,760,5259,2,783,Uruguay,50,1,Def,2,CB
761,761,5255,12,783,Uruguay,50,2,Mid,5,CM
762,762,5260,14,783,Uruguay,50,2,Mid,5,CM
763,763,5256,20,783,Uruguay,50,2,Mid,6,LSM
764,764,5248,5,783,Uruguay,50,1,Def,3,LSB
765,765,4319,21,783,Uruguay,50,3,Fw,7,FW
766,766,5715,4,799,Saudi Arabia,50,1,Def,2,CB
767,767,5188,16,799,Saudi Arabia,50,2,Mid,4,RSM
768,768,5178,18,799,Saudi Arabia,50,2,Mid,5,CM
769,769,5259,2,783,Uruguay,51,1,Def,2,CB
770,770,5260,14,783,Uruguay,51,2,Mid,5,CM
771,771,5268,16,783,Uruguay,51,2,Mid,4,RSM
772,772,5264,1,783,Uruguay,51,1,Def,1,RSB
773,773,5249,4,783,Uruguay,51,1,Def,2,CB
774,774,5255,12,783,Uruguay,51,2,Mid,5,CM
775,775,5246,23,783,Uruguay,51,3,Fw,7,FW
776,776,5715,4,799,Saudi Arabia,51,1,Def,2,CB
777,777,5173,14,799,Saudi Arabia,51,2,Mid,5,CM
778,778,5183,5,799,Saudi Arabia,51,1,Def,3,LSB
779,779,5178,18,799,Saudi Arabia,51,2,Mid,5,CM
780,780,5185,12,799,Saudi Arabia,51,2,Mid,5,CM
781,781,5188,16,799,Saudi Arabia,51,2,Mid,4,RSM
782,782,5191,1,799,Saudi Arabia,51,1,Def,1,RSB
783,783,5190,22,799,Saudi Arabia,51,3,Fw,7,FW
784,784,5184,2,799,Saudi Arabia,51,1,Def,2,CB
785,785,5187,20,799,Saudi Arabia,51,2,Mid,6,LSM
786,786,5714,0,799,Saudi Arabia,52,0,GK,0,GK
787,787,5191,1,799,Saudi Arabia,52,1,Def,1,RSB
788,788,5184,2,799,Saudi Arabia,52,1,Def,2,CB
789,789,5173,14,799,Saudi Arabia,52,2,Mid,5,CM
790,790,5190,22,799,Saudi Arabia,52,3,Fw,7,FW
791,791,5255,12,783,Uruguay,52,2,Mid,5,CM
792,792,5246,23,783,Uruguay,52,3,Fw,7,FW
793,793,4319,21,783,Uruguay,52,3,Fw,7,FW
794,794,5268,16,783,Uruguay,52,2,Mid,4,RSM
795,795,5259,2,783,Uruguay,52,1,Def,2,CB
796,796,5264,1,783,Uruguay,52,1,Def,1,RSB
797,797,5187,20,799,Saudi Arabia,52,2,Mid,6,LSM
798,798,5183,5,799,Saudi Arabia,52,1,Def,3,LSB
799,799,5178,18,799,Saudi Arabia,52,2,Mid,5,CM
800,800,5188,16,799,Saudi Arabia,52,2,Mid,4,RSM
801,801,5249,4,783,Uruguay,53,1,Def,2,CB
802,802,5259,2,783,Uruguay,53,1,Def,2,CB
803,803,5255,12,783,Uruguay,53,2,Mid,5,CM
804,804,5260,14,783,Uruguay,53,2,Mid,5,CM
805,805,5264,1,783,Uruguay,53,1,Def,1,RSB
806,806,5268,16,783,Uruguay,53,2,Mid,4,RSM
807,807,4319,21,783,Uruguay,53,3,Fw,7,FW
808,808,5191,1,799,Saudi Arabia,53,1,Def,1,RSB
809,809,5173,14,799,Saudi Arabia,53,2,Mid,5,CM
810,810,5716,12,799,Saudi Arabia,53,2,Mid,5,CM
811,811,5178,18,799,Saudi Arabia,53,2,Mid,5,CM
812,812,5187,20,799,Saudi Arabia,53,2,Mid,6,LSM
813,813,5190,22,799,Saudi Arabia,53,3,Fw,7,FW
814,814,5183,5,799,Saudi Arabia,53,1,Def,3,LSB
815,815,5188,16,799,Saudi Arabia,53,2,Mid,4,RSM
816,816,5246,23,783,Uruguay,54,3,Fw,7,FW
817,817,4319,21,783,Uruguay,54,3,Fw,7,FW
818,818,5249,4,783,Uruguay,54,1,Def,2,CB
819,819,5259,2,783,Uruguay,54,1,Def,2,CB
820,820,5255,12,783,Uruguay,54,2,Mid,5,CM
821,821,5264,1,783,Uruguay,54,1,Def,1,RSB
822,822,5267,0,783,Uruguay,54,0,GK,0,GK
823,823,5260,14,783,Uruguay,54,2,Mid,5,CM
824,824,5248,5,783,Uruguay,54,1,Def,3,LSB
825,825,5268,16,783,Uruguay,54,2,Mid,4,RSM
826,826,5256,20,783,Uruguay,54,2,Mid,6,LSM
827,827,5716,12,799,Saudi Arabia,54,2,Mid,5,CM
828,828,5173,14,799,Saudi Arabia,54,2,Mid,5,CM
829,829,5187,20,799,Saudi Arabia,54,2,Mid,6,LSM
830,830,5188,16,799,Saudi Arabia,54,2,Mid,4,RSM
831,831,5178,18,799,Saudi Arabia,54,2,Mid,5,CM
832,832,5183,5,799,Saudi Arabia,54,1,Def,3,LSB
833,833,5191,1,799,Saudi Arabia,54,1,Def,1,RSB
834,834,5190,22,799,Saudi Arabia,54,3,Fw,7,FW
835,835,5714,0,799,Saudi Arabia,54,0,GK,0,GK
836,836,5255,12,783,Uruguay,55,2,Mid,5,CM
837,837,5260,14,783,Uruguay,55,2,Mid,5,CM
838,838,5249,4,783,Uruguay,55,1,Def,2,CB
839,839,5248,5,783,Uruguay,55,1,Def,3,LSB
840,840,5246,23,783,Uruguay,55,3,Fw,7,FW
841,841,4319,21,783,Uruguay,55,3,Fw,7,FW
842,842,5259,2,783,Uruguay,55,1,Def,2,CB
843,843,5178,18,799,Saudi Arabia,55,2,Mid,5,CM
844,844,5173,14,799,Saudi Arabia,55,2,Mid,5,CM
845,845,5715,4,799,Saudi Arabia,55,1,Def,2,CB
846,846,5716,12,799,Saudi Arabia,55,2,Mid,5,CM
847,847,5188,16,799,Saudi Arabia,55,2,Mid,4,RSM
848,848,5187,20,799,Saudi Arabia,55,2,Mid,6,LSM
849,849,5183,5,799,Saudi Arabia,55,1,Def,3,LSB
850,850,5191,1,799,Saudi Arabia,55,1,Def,1,RSB
851,851,5190,22,799,Saudi Arabia,55,3,Fw,7,FW
852,852,5268,16,783,Uruguay,55,2,Mid,4,RSM
853,853,5264,1,783,Uruguay,56,1,Def,1,RSB
854,854,5259,2,783,Uruguay,56,1,Def,2,CB
855,855,5255,12,783,Uruguay,56,2,Mid,5,CM
856,856,5246,23,783,Uruguay,56,3,Fw,7,FW
857,857,5268,16,783,Uruguay,56,2,Mid,4,RSM
858,858,5256,20,783,Uruguay,56,2,Mid,6,LSM
859,859,5248,5,783,Uruguay,56,1,Def,3,LSB
860,860,5260,14,783,Uruguay,56,2,Mid,5,CM
861,861,5249,4,783,Uruguay,56,1,Def,2,CB
862,862,5714,0,799,Saudi Arabia,57,0,GK,0,GK
863,863,5173,14,799,Saudi Arabia,57,2,Mid,5,CM
864,864,5191,1,799,Saudi Arabia,57,1,Def,1,RSB
865,865,5716,12,799,Saudi Arabia,57,2,Mid,5,CM
866,866,5188,16,799,Saudi Arabia,57,2,Mid,4,RSM
867,867,5178,18,799,Saudi Arabia,57,2,Mid,5,CM
868,868,5190,22,799,Saudi Arabia,57,3,Fw,7,FW
869,869,5267,0,783,Uruguay,57,0,GK,0,GK
870,870,5259,2,783,Uruguay,57,1,Def,2,CB
871,871,5266,12,783,Uruguay,57,2,Mid,5,CM
872,872,5260,14,783,Uruguay,57,2,Mid,5,CM
873,873,5246,23,783,Uruguay,57,3,Fw,7,FW
874,874,5717,20,783,Uruguay,57,2,Mid,6,LSM
875,875,5268,16,783,Uruguay,57,2,Mid,4,RSM
876,876,4319,21,783,Uruguay,57,3,Fw,7,FW
877,877,5715,4,799,Saudi Arabia,57,1,Def,2,CB
878,878,5246,23,783,Uruguay,58,3,Fw,7,FW
879,879,5260,14,783,Uruguay,58,2,Mid,5,CM
880,880,5717,20,783,Uruguay,58,2,Mid,6,LSM
881,881,5248,5,783,Uruguay,58,1,Def,3,LSB
882,882,5266,12,783,Uruguay,58,2,Mid,5,CM
883,883,5259,2,783,Uruguay,58,1,Def,2,CB
884,884,5249,4,783,Uruguay,58,1,Def,2,CB
885,885,5268,16,783,Uruguay,58,2,Mid,4,RSM
886,886,5173,14,799,Saudi Arabia,58,2,Mid,5,CM
887,887,5178,18,799,Saudi Arabia,58,2,Mid,5,CM
888,888,5183,5,799,Saudi Arabia,58,1,Def,3,LSB
889,889,5188,16,799,Saudi Arabia,58,2,Mid,4,RSM
890,890,5187,20,799,Saudi Arabia,58,2,Mid,6,LSM
891,891,5191,1,799,Saudi Arabia,58,1,Def,1,RSB
892,892,5716,12,799,Saudi Arabia,58,2,Mid,5,CM
893,893,5267,0,783,Uruguay,58,0,GK,0,GK
894,894,5264,1,783,Uruguay,58,1,Def,1,RSB
895,895,4319,21,783,Uruguay,58,3,Fw,7,FW
896,896,5178,18,799,Saudi Arabia,59,2,Mid,5,CM
897,897,5715,4,799,Saudi Arabia,59,1,Def,2,CB
898,898,5714,0,799,Saudi Arabia,59,0,GK,0,GK
899,899,5190,22,799,Saudi Arabia,59,3,Fw,7,FW
900,900,5187,20,799,Saudi Arabia,59,2,Mid,6,LSM
901,901,5183,5,799,Saudi Arabia,59,1,Def,3,LSB
902,902,5173,14,799,Saudi Arabia,59,2,Mid,5,CM
903,903,5191,1,799,Saudi Arabia,59,1,Def,1,RSB
904,904,5716,12,799,Saudi Arabia,59,2,Mid,5,CM
905,905,5260,14,783,Uruguay,59,2,Mid,5,CM
906,906,5717,20,783,Uruguay,59,2,Mid,6,LSM
907,907,5248,5,783,Uruguay,59,1,Def,3,LSB
908,908,5246,23,783,Uruguay,59,3,Fw,7,FW
909,909,4319,21,783,Uruguay,59,3,Fw,7,FW
910,910,5264,1,783,Uruguay,59,1,Def,1,RSB
911,911,5259,2,783,Uruguay,59,1,Def,2,CB
912,912,5249,4,783,Uruguay,59,1,Def,2,CB
913,913,5266,12,783,Uruguay,59,2,Mid,5,CM
914,914,5188,16,799,Saudi Arabia,59,2,Mid,4,RSM
915,915,5184,2,799,Saudi Arabia,59,1,Def,2,CB
916,916,5264,1,783,Uruguay,60,1,Def,1,RSB
917,917,5259,2,783,Uruguay,60,1,Def,2,CB
918,918,5260,14,783,Uruguay,60,2,Mid,5,CM
919,919,5717,20,783,Uruguay,60,2,Mid,6,LSM
920,920,4319,21,783,Uruguay,60,3,Fw,7,FW
921,921,5246,23,783,Uruguay,60,3,Fw,7,FW
922,922,5266,12,783,Uruguay,60,2,Mid,5,CM
923,923,5268,16,783,Uruguay,60,2,Mid,4,RSM
924,924,5249,4,783,Uruguay,60,1,Def,2,CB
925,925,5248,5,783,Uruguay,60,1,Def,3,LSB
926,926,5716,12,799,Saudi Arabia,60,2,Mid,5,CM
927,927,5178,18,799,Saudi Arabia,60,2,Mid,5,CM
928,928,5183,5,799,Saudi Arabia,60,1,Def,3,LSB
