,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
472,472,5251,18,774,Egypt,44,2,Mid,5,CM
473,473,5255,12,783,Uruguay,44,2,Mid,5,CM
474,474,5246,21,783,Uruguay,44,3,Fw,7,FW
475,475,5268,16,783,Uruguay,44,2,Mid,4,RSM
476,476,5263,5,774,Egypt,44,1,Def,3,LSB
477,477,5261,15,774,Egypt,44,2,Mid,6,LSM
478,478,5253,11,774,Egypt,44,2,Mid,4,RSM
479,479,5256,20,783,Uruguay,45,2,Mid,6,LSM
480,480,5248,5,783,Uruguay,45,1,Def,3,LSB
481,481,5249,4,783,Uruguay,45,1,Def,2,CB
482,482,5259,2,783,Uruguay,45,1,Def,2,CB
483,483,5246,21,783,Uruguay,45,3,Fw,7,FW
484,484,4319,23,783,Uruguay,45,3,Fw,7,FW
485,485,5252,22,774,Egypt,45,3,Fw,7,FW
486,486,5261,15,774,Egypt,45,2,Mid,6,LSM
487,487,5268,16,783,Uruguay,45,2,Mid,4,RSM
488,488,5264,1,783,Uruguay,45,1,Def,1,RSB
489,489,5255,12,783,Uruguay,45,2,Mid,5,CM
490,490,5253,11,774,Egypt,46,2,Mid,4,RSM
491,491,5251,18,774,Egypt,46,2,Mid,5,CM
492,492,3568,12,774,Egypt,46,2,Mid,5,CM
493,493,5255,12,783,Uruguay,46,2,Mid,5,CM
494,494,5260,14,783,Uruguay,46,2,Mid,5,CM
495,495,4319,23,783,Uruguay,46,3,Fw,7,FW
496,496,5256,20,783,Uruguay,46,2,Mid,6,LSM
497,497,5268,16,783,Uruguay,46,2,Mid,4,RSM
498,498,5249,4,783,Uruguay,46,1,Def,2,CB
499,499,5267,0,783,Uruguay,46,0,GK,0,GK
500,500,5259,2,783,Uruguay,46,1,Def,2,CB
501,501,5248,5,783,Uruguay,46,1,Def,3,LSB
502,502,5246,21,783,Uruguay,46,3,Fw,7,FW
503,503,5265,0,774,Egypt,46,0,GK,0,GK
504,504,5261,15,774,Egypt,46,2,Mid,6,LSM
505,505,5255,12,783,Uruguay,47,2,Mid,5,CM
506,506,5268,16,783,Uruguay,47,2,Mid,4,RSM
507,507,4319,23,783,Uruguay,47,3,Fw,7,FW
508,508,5256,20,783,Uruguay,47,2,Mid,6,LSM
509,509,5246,21,783,Uruguay,47,3,Fw,7,FW
510,510,5248,5,783,Uruguay,47,1,Def,3,LSB
511,511,5250,1,774,Egypt,47,1,Def,1,RSB
512,512,5257,22,774,Egypt,47,3,Fw,7,FW
513,513,5249,4,783,Uruguay,47,1,Def,2,CB
514,514,5267,0,783,Uruguay,47,0,GK,0,GK
515,515,5260,14,783,Uruguay,47,2,Mid,5,CM
516,516,5259,2,783,Uruguay,47,1,Def,2,CB
517,517,5264,1,783,Uruguay,47,1,Def,1,RSB
518,518,5250,1,774,Egypt,48,1,Def,1,RSB
519,519,5251,18,774,Egypt,48,2,Mid,5,CM
520,520,5256,20,783,Uruguay,48,2,Mid,6,LSM
521,521,5248,5,783,Uruguay,48,1,Def,3,LSB
522,522,3568,12,774,Egypt,48,2,Mid,5,CM
523,523,5259,2,783,Uruguay,49,1,Def,2,CB
524,524,5255,12,783,Uruguay,49,2,Mid,5,CM
525,525,5260,14,783,Uruguay,49,2,Mid,5,CM
526,526,5249,4,783,Uruguay,49,1,Def,2,CB
527,527,5267,0,783,Uruguay,49,0,GK,0,GK
528,528,5246,21,783,Uruguay,49,3,Fw,7,FW
529,529,5263,5,774,Egypt,49,1,Def,3,LSB
530,530,5257,22,774,Egypt,49,3,Fw,7,FW
531,531,5261,15,774,Egypt,49,2,Mid,6,LSM
532,532,5264,1,783,Uruguay,49,1,Def,1,RSB
533,533,5248,5,783,Uruguay,49,1,Def,3,LSB
534,534,5250,1,774,Egypt,50,1,Def,1,RSB
535,535,5251,18,774,Egypt,50,2,Mid,5,CM
536,536,3568,12,774,Egypt,50,2,Mid,5,CM
537,537,5257,22,774,Egypt,50,3,Fw,7,FW
538,538,5267,0,783,Uruguay,50,0,GK,0,GK
539,539,4319,23,783,Uruguay,50,3,Fw,7,FW
540,540,5246,21,783,Uruguay,50,3,Fw,7,FW
541,541,5264,1,783,Uruguay,50,1,Def,1,RSB
542,542,5255,12,783,Uruguay,50,2,Mid,5,CM
543,543,5256,20,783,Uruguay,50,2,Mid,6,LSM
544,544,5248,5,783,Uruguay,50,1,Def,3,LSB
545,545,5260,14,783,Uruguay,50,2,Mid,5,CM
546,546,5268,16,783,Uruguay,50,2,Mid,4,RSM
547,547,5253,11,774,Egypt,50,2,Mid,4,RSM
548,548,5254,2,774,Egypt,50,1,Def,2,CB
549,549,3878,14,774,Egypt,50,2,Mid,5,CM
550,550,5248,5,783,Uruguay,51,1,Def,3,LSB
551,551,5249,4,783,Uruguay,51,1,Def,2,CB
552,552,5264,1,783,Uruguay,51,1,Def,1,RSB
553,553,5255,12,783,Uruguay,51,2,Mid,5,CM
554,554,5268,16,783,Uruguay,51,2,Mid,4,RSM
555,555,5256,20,783,Uruguay,51,2,Mid,6,LSM
556,556,5246,21,783,Uruguay,51,3,Fw,7,FW
557,557,4319,23,783,Uruguay,51,3,Fw,7,FW
558,558,5265,0,774,Egypt,51,0,GK,0,GK
559,559,5253,11,774,Egypt,51,2,Mid,4,RSM
560,560,5250,1,774,Egypt,51,1,Def,1,RSB
561,561,3568,12,774,Egypt,51,2,Mid,5,CM
562,562,5250,1,774,Egypt,52,1,Def,1,RSB
563,563,3878,14,774,Egypt,52,2,Mid,5,CM
564,564,5263,5,774,Egypt,52,1,Def,3,LSB
565,565,5253,11,774,Egypt,52,2,Mid,4,RSM
566,566,5257,22,774,Egypt,52,3,Fw,7,FW
567,567,3568,12,774,Egypt,52,2,Mid,5,CM
568,568,5251,18,774,Egypt,52,2,Mid,5,CM
569,569,5255,12,783,Uruguay,52,2,Mid,5,CM
570,570,5268,16,783,Uruguay,52,2,Mid,4,RSM
571,571,5264,1,783,Uruguay,52,1,Def,1,RSB
572,572,5260,14,783,Uruguay,52,2,Mid,5,CM
573,573,5268,16,783,Uruguay,53,2,Mid,4,RSM
574,574,5255,12,783,Uruguay,53,2,Mid,5,CM
575,575,5256,20,783,Uruguay,53,2,Mid,6,LSM
576,576,5248,5,783,Uruguay,53,1,Def,3,LSB
577,577,5264,1,783,Uruguay,53,1,Def,1,RSB
578,578,5260,14,783,Uruguay,53,2,Mid,5,CM
579,579,4319,23,783,Uruguay,53,3,Fw,7,FW
580,580,5246,21,783,Uruguay,53,3,Fw,7,FW
581,581,5249,4,783,Uruguay,53,1,Def,2,CB
582,582,5267,0,783,Uruguay,53,0,GK,0,GK
583,583,5259,2,783,Uruguay,53,1,Def,2,CB
584,584,5250,1,774,Egypt,53,1,Def,1,RSB
585,585,5251,18,774,Egypt,53,2,Mid,5,CM
586,586,5253,11,774,Egypt,53,2,Mid,4,RSM
587,587,5253,11,774,Egypt,54,2,Mid,4,RSM
588,588,5261,15,774,Egypt,54,2,Mid,6,LSM
589,589,5259,2,783,Uruguay,54,1,Def,2,CB
590,590,5264,1,783,Uruguay,54,1,Def,1,RSB
591,591,5268,16,783,Uruguay,54,2,Mid,4,RSM
592,592,5255,12,783,Uruguay,54,2,Mid,5,CM
593,593,5260,14,783,Uruguay,54,2,Mid,5,CM
594,594,5246,21,783,Uruguay,54,3,Fw,7,FW
595,595,3878,14,774,Egypt,54,2,Mid,5,CM
596,596,5263,5,774,Egypt,54,1,Def,3,LSB
597,597,5257,22,774,Egypt,54,3,Fw,7,FW
598,598,5259,2,783,Uruguay,55,1,Def,2,CB
599,599,5264,1,783,Uruguay,55,1,Def,1,RSB
600,600,5261,15,774,Egypt,55,2,Mid,6,LSM
601,601,5257,22,774,Egypt,55,3,Fw,7,FW
602,602,5260,14,783,Uruguay,55,2,Mid,5,CM
603,603,5248,5,783,Uruguay,55,1,Def,3,LSB
604,604,4319,23,783,Uruguay,55,3,Fw,7,FW
605,605,5256,20,783,Uruguay,55,2,Mid,6,LSM
606,606,5255,12,783,Uruguay,55,2,Mid,5,CM
607,607,5249,4,783,Uruguay,55,1,Def,2,CB
608,608,5246,21,783,Uruguay,55,3,Fw,7,FW
609,609,5250,1,774,Egypt,56,1,Def,1,RSB
610,610,3878,14,774,Egypt,56,2,Mid,5,CM
611,611,3568,12,774,Egypt,56,2,Mid,5,CM
612,612,5251,18,774,Egypt,56,2,Mid,5,CM
613,613,5268,16,783,Uruguay,56,2,Mid,4,RSM
614,614,5249,4,783,Uruguay,56,1,Def,2,CB
615,615,5265,0,774,Egypt,56,0,GK,0,GK
616,616,5257,22,774,Egypt,56,3,Fw,7,FW
617,617,5255,12,783,Uruguay,57,2,Mid,5,CM
618,618,5256,20,783,Uruguay,57,2,Mid,6,LSM
619,619,5246,21,783,Uruguay,57,3,Fw,7,FW
620,620,5253,11,774,Egypt,57,2,Mid,4,RSM
621,621,5250,1,774,Egypt,57,1,Def,1,RSB
622,622,5251,18,774,Egypt,57,2,Mid,5,CM
623,623,5254,2,774,Egypt,57,1,Def,2,CB
624,624,4063,4,774,Egypt,57,1,Def,2,CB
625,625,5267,0,783,Uruguay,57,0,GK,0,GK
626,626,5249,4,783,Uruguay,57,1,Def,2,CB
627,627,5260,14,783,Uruguay,57,2,Mid,5,CM
628,628,5268,16,783,Uruguay,57,2,Mid,4,RSM
629,629,5264,1,783,Uruguay,57,1,Def,1,RSB
630,630,3878,14,774,Egypt,58,2,Mid,5,CM
631,631,5261,15,774,Egypt,58,2,Mid,6,LSM
632,632,5257,22,774,Egypt,58,3,Fw,7,FW
633,633,5253,11,774,Egypt,58,2,Mid,4,RSM
634,634,5255,12,783,Uruguay,58,2,Mid,5,CM
635,635,4319,23,783,Uruguay,58,3,Fw,7,FW
636,636,4063,4,774,Egypt,58,1,Def,2,CB
637,637,5265,0,774,Egypt,58,0,GK,0,GK
638,638,5254,2,774,Egypt,58,1,Def,2,CB
639,639,5250,1,774,Egypt,58,1,Def,1,RSB
640,640,5251,18,774,Egypt,58,2,Mid,5,CM
641,641,3568,12,774,Egypt,58,2,Mid,5,CM
642,642,5263,5,774,Egypt,58,1,Def,3,LSB
643,643,5255,12,783,Uruguay,59,2,Mid,5,CM
644,644,5260,14,783,Uruguay,59,2,Mid,5,CM
645,645,5268,16,783,Uruguay,59,2,Mid,4,RSM
646,646,4319,23,783,Uruguay,59,3,Fw,7,FW
647,647,5248,5,783,Uruguay,59,1,Def,3,LSB
648,648,5251,18,774,Egypt,59,2,Mid,5,CM
649,649,3568,12,774,Egypt,59,2,Mid,5,CM
650,650,5257,22,774,Egypt,59,3,Fw,7,FW
651,651,5259,2,783,Uruguay,59,1,Def,2,CB
652,652,5257,22,774,Egypt,60,3,Fw,7,FW
653,653,5251,18,774,Egypt,60,2,Mid,5,CM
654,654,5261,15,774,Egypt,60,2,Mid,6,LSM
655,655,5249,4,783,Uruguay,60,1,Def,2,CB
656,656,5255,12,783,Uruguay,60,2,Mid,5,CM
657,657,5259,2,783,Uruguay,60,1,Def,2,CB
658,658,5260,14,783,Uruguay,60,2,Mid,5,CM
659,659,5248,5,783,Uruguay,60,1,Def,3,LSB
660,660,5256,20,783,Uruguay,60,2,Mid,6,LSM
661,661,4319,23,783,Uruguay,60,3,Fw,7,FW
662,662,5246,21,783,Uruguay,60,3,Fw,7,FW
663,663,5268,16,783,Uruguay,60,2,Mid,4,RSM
664,664,5264,1,783,Uruguay,60,1,Def,1,RSB
665,665,5250,1,774,Egypt,60,1,Def,1,RSB
666,666,3568,12,774,Egypt,60,2,Mid,5,CM
667,667,5263,5,774,Egypt,60,1,Def,3,LSB
668,668,3878,14,774,Egypt,60,2,Mid,5,CM
669,669,3536,11,774,Egypt,60,2,Mid,4,RSM
670,670,5254,2,774,Egypt,60,1,Def,2,CB
671,671,5265,0,774,Egypt,60,0,GK,0,GK
672,672,5255,12,783,Uruguay,61,2,Mid,5,CM
673,673,5264,1,783,Uruguay,61,1,Def,1,RSB
674,674,5267,0,783,Uruguay,61,0,GK,0,GK
675,675,5259,2,783,Uruguay,61,1,Def,2,CB
676,676,5260,14,783,Uruguay,61,2,Mid,5,CM
677,677,4319,23,783,Uruguay,61,3,Fw,7,FW
678,678,5268,16,783,Uruguay,61,2,Mid,4,RSM
679,679,3536,11,774,Egypt,61,2,Mid,4,RSM
680,680,3878,14,774,Egypt,61,2,Mid,5,CM
681,681,5263,5,774,Egypt,61,1,Def,3,LSB
682,682,5257,22,774,Egypt,61,3,Fw,7,FW
683,683,5249,4,783,Uruguay,61,1,Def,2,CB
684,684,5248,5,783,Uruguay,61,1,Def,3,LSB
685,685,5246,21,783,Uruguay,61,3,Fw,7,FW
686,686,5266,12,783,Uruguay,61,2,Mid,5,CM
687,687,5257,22,774,Egypt,62,3,Fw,7,FW
688,688,3878,14,774,Egypt,62,2,Mid,5,CM
689,689,5261,15,774,Egypt,62,2,Mid,6,LSM
690,690,5263,5,774,Egypt,62,1,Def,3,LSB
691,691,4063,4,774,Egypt,62,1,Def,2,CB
692,692,5254,2,774,Egypt,62,1,Def,2,CB
693,693,5248,5,783,Uruguay,62,1,Def,3,LSB
694,694,5260,14,783,Uruguay,62,2,Mid,5,CM
695,695,4319,23,783,Uruguay,62,3,Fw,7,FW
696,696,5256,20,783,Uruguay,62,2,Mid,6,LSM
697,697,5246,21,783,Uruguay,62,3,Fw,7,FW
698,698,5249,4,783,Uruguay,62,1,Def,2,CB
699,699,5267,0,783,Uruguay,62,0,GK,0,GK
700,700,5266,12,783,Uruguay,62,2,Mid,5,CM
701,701,5268,16,783,Uruguay,62,2,Mid,4,RSM
702,702,5264,1,783,Uruguay,62,1,Def,1,RSB
703,703,5259,2,783,Uruguay,62,1,Def,2,CB
704,704,5251,18,774,Egypt,62,2,Mid,5,CM
705,705,5268,16,783,Uruguay,63,2,Mid,4,RSM
706,706,5266,12,783,Uruguay,63,2,Mid,5,CM
707,707,3878,14,774,Egypt,63,2,Mid,5,CM
708,708,5257,22,774,Egypt,63,3,Fw,7,FW
709,709,5250,1,774,Egypt,63,1,Def,1,RSB
710,710,3568,12,774,Egypt,63,2,Mid,5,CM
711,711,5249,4,783,Uruguay,63,1,Def,2,CB
712,712,5246,21,783,Uruguay,63,3,Fw,7,FW
713,713,3605,10,791,South Korea,64,1,Def,6,LSM
714,714,5604,4,791,South Korea,64,1,Def,2,CB
715,715,5606,2,791,South Korea,64,1,Def,2,CB
716,716,5576,5,794,Mexico,64,1,Def,3,LSB
717,717,5573,4,794,Mexico,64,1,Def,2,CB
718,718,3058,22,794,Mexico,64,3,Fw,7,FW
719,719,5988,8,791,South Korea,64,1,Def,4,RSM
720,720,5623,18,791,South Korea,64,2,Mid,5,CM
721,721,5560,18,794,Mexico,65,2,Mid,5,CM
722,722,5556,16,794,Mexico,65,2,Mid,4,RSM
723,723,5567,1,794,Mexico,65,1,Def,1,RSB
724,724,5563,10,794,Mexico,65,1,Def,6,LSM
725,725,5564,2,794,Mexico,65,1,Def,2,CB
726,726,5575,8,794,Mexico,65,1,Def,4,RSM
727,727,5573,4,794,Mexico,65,1,Def,2,CB
728,728,3058,22,794,Mexico,65,3,Fw,7,FW
729,729,5619,0,791,South Korea,65,0,GK,0,GK
730,730,5606,2,791,South Korea,65,1,Def,2,CB
731,731,5608,1,791,South Korea,65,1,Def,1,RSB
732,732,5989,16,791,South Korea,65,2,Mid,4,RSM
733,733,5576,5,794,Mexico,65,1,Def,3,LSB
734,734,5606,2,791,South Korea,66,1,Def,2,CB
735,735,5988,8,791,South Korea,66,1,Def,4,RSM
736,736,5989,16,791,South Korea,66,2,Mid,4,RSM
737,737,3083,22,791,South Korea,66,3,Fw,7,FW
738,738,5573,4,794,Mexico,66,1,Def,2,CB
739,739,5575,8,794,Mexico,66,1,Def,4,RSM
740,740,5576,5,794,Mexico,66,1,Def,3,LSB
741,741,5608,1,791,South Korea,66,1,Def,1,RSB
742,742,5571,20,794,Mexico,67,2,Mid,6,LSM
743,743,5575,8,794,Mexico,67,1,Def,4,RSM
744,744,5567,1,794,Mexico,67,1,Def,1,RSB
745,745,5564,2,794,Mexico,67,1,Def,2,CB
746,746,5573,4,794,Mexico,67,1,Def,2,CB
747,747,5576,5,794,Mexico,67,1,Def,3,LSB
748,748,5577,0,794,Mexico,67,0,GK,0,GK
749,749,5556,16,794,Mexico,67,2,Mid,4,RSM
750,750,5560,18,794,Mexico,67,2,Mid,5,CM
751,751,5608,1,791,South Korea,67,1,Def,1,RSB
752,752,5606,2,791,South Korea,67,1,Def,2,CB
753,753,5988,8,791,South Korea,67,1,Def,4,RSM
754,754,5989,16,791,South Korea,67,2,Mid,4,RSM
755,755,3083,22,791,South Korea,67,3,Fw,7,FW
756,756,5563,10,794,Mexico,67,1,Def,6,LSM
757,757,3058,22,794,Mexico,67,3,Fw,7,FW
758,758,5989,16,791,South Korea,68,2,Mid,4,RSM
759,759,5623,18,791,South Korea,68,2,Mid,5,CM
760,760,5620,20,791,South Korea,68,2,Mid,6,LSM
761,761,5610,5,791,South Korea,68,1,Def,3,LSB
762,762,5563,10,794,Mexico,68,1,Def,6,LSM
763,763,5567,1,794,Mexico,68,1,Def,1,RSB
764,764,5564,2,794,Mexico,68,1,Def,2,CB
765,765,5573,4,794,Mexico,68,1,Def,2,CB
766,766,5556,16,794,Mexico,68,2,Mid,4,RSM
767,767,5560,18,794,Mexico,68,2,Mid,5,CM
768,768,3083,22,791,South Korea,68,3,Fw,7,FW
769,769,3605,10,791,South Korea,68,1,Def,6,LSM
770,770,5556,16,794,Mexico,69,2,Mid,4,RSM
771,771,3058,22,794,Mexico,69,3,Fw,7,FW
772,772,5619,0,791,South Korea,69,0,GK,0,GK
773,773,5989,16,791,South Korea,69,2,Mid,4,RSM
774,774,5623,18,791,South Korea,69,2,Mid,5,CM
775,775,5988,8,791,South Korea,69,1,Def,4,RSM
776,776,5620,20,791,South Korea,69,2,Mid,6,LSM
777,777,5608,1,791,South Korea,69,1,Def,1,RSB
778,778,5573,4,794,Mexico,69,1,Def,2,CB
779,779,5577,0,794,Mexico,69,0,GK,0,GK
780,780,5564,2,794,Mexico,69,1,Def,2,CB
781,781,5576,5,794,Mexico,69,1,Def,3,LSB
782,782,5571,20,794,Mexico,69,2,Mid,6,LSM
783,783,5563,10,794,Mexico,69,1,Def,6,LSM
784,784,5575,8,794,Mexico,69,1,Def,4,RSM
785,785,5567,1,794,Mexico,69,1,Def,1,RSB
786,786,5560,18,794,Mexico,69,2,Mid,5,CM
787,787,3083,22,791,South Korea,70,3,Fw,7,FW
788,788,5608,1,791,South Korea,70,1,Def,1,RSB
789,789,5988,8,791,South Korea,70,1,Def,4,RSM
790,790,3605,10,791,South Korea,70,1,Def,6,LSM
791,791,5623,18,791,South Korea,70,2,Mid,5,CM
792,792,5604,4,791,South Korea,70,1,Def,2,CB
793,793,5610,5,791,South Korea,70,1,Def,3,LSB
794,794,5560,18,794,Mexico,70,2,Mid,5,CM
795,795,3058,22,794,Mexico,70,3,Fw,7,FW
796,796,5567,1,794,Mexico,70,1,Def,1,RSB
797,797,5563,10,794,Mexico,70,1,Def,6,LSM
798,798,5564,2,794,Mexico,70,1,Def,2,CB
799,799,5573,4,794,Mexico,70,1,Def,2,CB
800,800,5576,5,794,Mexico,70,1,Def,3,LSB
801,801,5577,0,794,Mexico,70,0,GK,0,GK
802,802,5575,8,794,Mexico,70,1,Def,4,RSM
803,803,5571,20,794,Mexico,70,2,Mid,6,LSM
804,804,5989,16,791,South Korea,70,2,Mid,4,RSM
805,805,5620,20,791,South Korea,70,2,Mid,6,LSM
806,806,5567,1,794,Mexico,71,1,Def,1,RSB
807,807,5556,16,794,Mexico,71,2,Mid,4,RSM
808,808,5575,8,794,Mexico,71,1,Def,4,RSM
809,809,5564,2,794,Mexico,71,1,Def,2,CB
810,810,5573,4,794,Mexico,71,1,Def,2,CB
811,811,5571,20,794,Mexico,71,2,Mid,6,LSM
812,812,5563,10,794,Mexico,71,1,Def,6,LSM
813,813,5576,5,794,Mexico,71,1,Def,3,LSB
814,814,5560,18,794,Mexico,71,2,Mid,5,CM
815,815,5620,20,791,South Korea,71,2,Mid,6,LSM
816,816,3083,22,791,South Korea,71,3,Fw,7,FW
817,817,3605,10,791,South Korea,71,1,Def,6,LSM
818,818,5623,18,791,South Korea,71,2,Mid,5,CM
819,819,3058,22,794,Mexico,71,3,Fw,7,FW
820,820,5608,1,791,South Korea,72,1,Def,1,RSB
821,821,3083,22,791,South Korea,72,3,Fw,7,FW
822,822,5575,8,794,Mexico,72,1,Def,4,RSM
823,823,3058,22,794,Mexico,72,3,Fw,7,FW
824,824,5563,10,794,Mexico,72,1,Def,6,LSM
825,825,3605,10,791,South Korea,72,1,Def,6,LSM
826,826,5606,2,791,South Korea,72,1,Def,2,CB
827,827,5604,4,791,South Korea,72,1,Def,2,CB
828,828,5619,0,791,South Korea,72,0,GK,0,GK
829,829,5571,20,794,Mexico,73,2,Mid,6,LSM
830,830,5560,18,794,Mexico,73,2,Mid,5,CM
831,831,5563,10,794,Mexico,73,1,Def,6,LSM
832,832,5556,16,794,Mexico,73,2,Mid,4,RSM
833,833,5564,2,794,Mexico,73,1,Def,2,CB
834,834,5567,1,794,Mexico,73,1,Def,1,RSB
835,835,5577,0,794,Mexico,73,0,GK,0,GK
836,836,3058,22,794,Mexico,73,3,Fw,7,FW
837,837,5989,16,791,South Korea,73,2,Mid,4,RSM
838,838,5623,18,791,South Korea,73,2,Mid,5,CM
839,839,5576,5,794,Mexico,73,1,Def,3,LSB
840,840,5608,1,791,South Korea,74,1,Def,1,RSB
841,841,5623,18,791,South Korea,74,2,Mid,5,CM
842,842,5989,16,791,South Korea,74,2,Mid,4,RSM
843,843,5988,8,791,South Korea,74,1,Def,4,RSM
844,844,5563,10,794,Mexico,74,1,Def,6,LSM
845,845,5575,8,794,Mexico,74,1,Def,4,RSM
846,846,5577,0,794,Mexico,74,0,GK,0,GK
847,847,5576,5,794,Mexico,74,1,Def,3,LSB
848,848,5560,18,794,Mexico,74,2,Mid,5,CM
849,849,5567,1,794,Mexico,74,1,Def,1,RSB
850,850,5556,16,794,Mexico,74,2,Mid,4,RSM
851,851,5564,2,794,Mexico,74,1,Def,2,CB
852,852,5573,4,794,Mexico,74,1,Def,2,CB
853,853,3083,22,791,South Korea,74,3,Fw,7,FW
854,854,5571,20,794,Mexico,75,2,Mid,6,LSM
855,855,5560,18,794,Mexico,75,2,Mid,5,CM
856,856,5563,10,794,Mexico,75,1,Def,6,LSM
857,857,5575,8,794,Mexico,75,1,Def,4,RSM
858,858,5564,2,794,Mexico,75,1,Def,2,CB
859,859,5577,0,794,Mexico,75,0,GK,0,GK
860,860,5573,4,794,Mexico,75,1,Def,2,CB
861,861,5567,1,794,Mexico,75,1,Def,1,RSB
862,862,5606,2,791,South Korea,75,1,Def,2,CB
863,863,3083,22,791,South Korea,75,3,Fw,7,FW
864,864,5988,8,791,South Korea,75,1,Def,4,RSM
865,865,5620,20,791,South Korea,75,2,Mid,6,LSM
866,866,3605,10,791,South Korea,75,1,Def,6,LSM
867,867,5989,16,791,South Korea,75,2,Mid,4,RSM
868,868,5576,5,794,Mexico,75,1,Def,3,LSB
869,869,5556,16,794,Mexico,75,2,Mid,4,RSM
870,870,3058,22,794,Mexico,75,3,Fw,7,FW
871,871,5623,18,791,South Korea,76,2,Mid,5,CM
872,872,5610,5,791,South Korea,76,1,Def,3,LSB
873,873,5575,8,794,Mexico,76,1,Def,4,RSM
874,874,5576,5,794,Mexico,76,1,Def,3,LSB
875,875,5577,0,794,Mexico,76,0,GK,0,GK
876,876,5564,2,794,Mexico,76,1,Def,2,CB
877,877,5573,4,794,Mexico,76,1,Def,2,CB
878,878,5567,1,794,Mexico,76,1,Def,1,RSB
879,879,3058,22,794,Mexico,76,3,Fw,7,FW
880,880,5563,10,794,Mexico,76,1,Def,6,LSM
881,881,5560,18,794,Mexico,76,2,Mid,5,CM
882,882,5608,1,791,South Korea,76,1,Def,1,RSB
883,883,5606,2,791,South Korea,76,1,Def,2,CB
884,884,5619,0,791,South Korea,76,0,GK,0,GK
885,885,5573,4,794,Mexico,77,1,Def,2,CB
886,886,5564,2,794,Mexico,77,1,Def,2,CB
887,887,5567,1,794,Mexico,77,1,Def,1,RSB
888,888,5575,8,794,Mexico,77,1,Def,4,RSM
889,889,5556,16,794,Mexico,77,2,Mid,4,RSM
890,890,5563,10,794,Mexico,77,1,Def,6,LSM
891,891,5571,20,794,Mexico,77,2,Mid,6,LSM
892,892,5606,2,791,South Korea,77,1,Def,2,CB
893,893,5988,8,791,South Korea,77,1,Def,4,RSM
894,894,5623,18,791,South Korea,77,2,Mid,5,CM
895,895,5610,5,791,South Korea,77,1,Def,3,LSB
896,896,3083,22,791,South Korea,77,3,Fw,7,FW
897,897,5604,4,791,South Korea,77,1,Def,2,CB
898,898,5608,1,791,South Korea,78,1,Def,1,RSB
899,899,5623,18,791,South Korea,78,2,Mid,5,CM
900,900,5563,10,794,Mexico,78,1,Def,6,LSM
901,901,3058,22,794,Mexico,78,3,Fw,7,FW
902,902,5575,8,794,Mexico,78,1,Def,4,RSM
903,903,5576,5,794,Mexico,78,1,Def,3,LSB
904,904,5606,2,791,South Korea,78,1,Def,2,CB
905,905,5988,8,791,South Korea,78,1,Def,4,RSM
906,906,5604,4,791,South Korea,78,1,Def,2,CB
907,907,5610,5,791,South Korea,78,1,Def,3,LSB
908,908,5620,20,791,South Korea,78,2,Mid,6,LSM
909,909,5576,5,794,Mexico,79,1,Def,3,LSB
910,910,3058,22,794,Mexico,79,3,Fw,7,FW
911,911,5573,4,794,Mexico,79,1,Def,2,CB
912,912,5564,2,794,Mexico,79,1,Def,2,CB
913,913,5567,1,794,Mexico,79,1,Def,1,RSB
914,914,5560,18,794,Mexico,79,2,Mid,5,CM
915,915,5575,8,794,Mexico,79,1,Def,4,RSM
916,916,5556,16,794,Mexico,79,2,Mid,4,RSM
917,917,5563,10,794,Mexico,79,1,Def,6,LSM
918,918,5620,21,791,South Korea,79,3,Fw,7,FW
919,919,3083,23,791,South Korea,79,3,Fw,7,FW
920,920,5989,11,791,South Korea,79,2,Mid,4,RSM
921,921,5608,1,791,South Korea,79,1,Def,1,RSB
922,922,3605,10,791,South Korea,79,1,Def,6,LSM
923,923,5604,4,791,South Korea,79,1,Def,2,CB
924,924,5610,5,791,South Korea,79,1,Def,3,LSB
925,925,5623,15,791,South Korea,79,2,Mid,6,LSM
926,926,5988,8,791,South Korea,79,1,Def,4,RSM
927,927,5606,2,791,South Korea,79,1,Def,2,CB
928,928,5577,0,794,Mexico,79,0,GK,0,GK
929,929,5623,18,791,South Korea,80,2,Mid,5,CM
930,930,5620,20,791,South Korea,80,2,Mid,6,LSM
931,931,5560,18,794,Mexico,80,2,Mid,5,CM
932,932,5571,20,794,Mexico,80,2,Mid,6,LSM
933,933,5606,2,791,South Korea,80,1,Def,2,CB
934,934,3083,22,791,South Korea,80,3,Fw,7,FW
935,935,3605,10,791,South Korea,80,1,Def,6,LSM
936,936,5610,5,791,South Korea,80,1,Def,3,LSB
937,937,5604,4,791,South Korea,80,1,Def,2,CB
938,938,5567,1,794,Mexico,81,1,Def,1,RSB
939,939,3058,22,794,Mexico,81,3,Fw,7,FW
940,940,3605,10,791,South Korea,81,1,Def,6,LSM
941,941,5988,8,791,South Korea,81,1,Def,4,RSM
942,942,5989,16,791,South Korea,81,2,Mid,4,RSM
943,943,5576,5,794,Mexico,81,1,Def,3,LSB
944,944,5573,4,794,Mexico,81,1,Def,2,CB
945,945,5564,2,794,Mexico,81,1,Def,2,CB
946,946,5556,16,794,Mexico,81,2,Mid,4,RSM
947,947,5604,4,791,South Korea,82,1,Def,2,CB
948,948,5610,5,791,South Korea,82,1,Def,3,LSB
